
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 P   : Précipitations de la journée en 0,1mm
23-27 Q_P : validité de la p (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,    P, Q_P
     9,19530219,    0,    0
     9,19530220,   19,    0
     9,19530221,    0,    0
     9,19530222,    0,    0
     9,19530223,    0,    0
     9,19530224,    0,    0
     9,19530225,    0,    0
     9,19530226,    0,    0
     9,19530227,    0,    0
     9,19530228,    0,    0
     9,19530301,    0,    0
     9,19530302,    0,    0
     9,19530303,    0,    0
     9,19530304,    0,    0
     9,19530305,    0,    0
     9,19530306,    0,    0
     9,19530307,    0,    0
     9,19530308,    0,    0
     9,19530309,    0,    0
     9,19530310,    0,    0
     9,19530311,    2,    0
     9,19530312,    0,    0
     9,19530313,    0,    0
     9,19530314,    0,    0
     9,19530315,    0,    0
     9,19530316,    0,    0
     9,19530317,    0,    0
     9,19530318,    0,    0
     9,19530319,    0,    0
     9,19530320,    0,    0
     9,19530321,    0,    0
     9,19530322,    0,    0
     9,19530323,    0,    0
     9,19530324,    0,    0
     9,19530325,    0,    0
     9,19530326,    0,    0
     9,19530327,    0,    0
     9,19530328,    0,    0
     9,19530329,    0,    0
     9,19530330,    0,    0
     9,19530331,   41,    0
     9,19530401,    4,    0
     9,19530402,    0,    0
     9,19530403,    8,    0
     9,19530404,   23,    0
     9,19530405,    0,    0
     9,19530406,    0,    0
     9,19530407,    0,    0
     9,19530408,    3,    0
     9,19530409,   88,    0
     9,19530410,   82,    0
     9,19530411,    0,    0
     9,19530412,   51,    0
     9,19530413,   11,    0
     9,19530414,   11,    0
     9,19530415,    0,    0
     9,19530416,    0,    0
     9,19530417,    0,    0
     9,19530418,    0,    0
     9,19530419,    0,    0
     9,19530420,    1,    0
     9,19530421,    0,    0
     9,19530422,    0,    0
     9,19530423,   56,    0
     9,19530424,    0,    0
     9,19530425,    0,    0
     9,19530426,   45,    0
     9,19530427,   21,    0
     9,19530428,    3,    0
     9,19530429,    0,    0
     9,19530430,    0,    0
     9,19530501,   24,    0
     9,19530502,   91,    0
     9,19530503,    7,    0
     9,19530504,    0,    0
     9,19530505,    0,    0
     9,19530506,    0,    0
     9,19530507,    0,    0
     9,19530508,    4,    0
     9,19530509,    0,    0
     9,19530510,    0,    0
     9,19530511,    0,    0
     9,19530512,    0,    0
     9,19530513,  103,    0
     9,19530514,    0,    0
     9,19530515,    0,    0
     9,19530516,    0,    0
     9,19530517,    0,    0
     9,19530518,    0,    0
     9,19530519,   28,    0
     9,19530520,    0,    0
     9,19530521,    0,    0
     9,19530522,    0,    0
     9,19530523,    0,    0
     9,19530524,    0,    0
     9,19530525,    0,    0
     9,19530526,    0,    0
     9,19530527,    1,    0
     9,19530528,    0,    0
     9,19530529,    0,    0
     9,19530530,   53,    0
     9,19530531,    1,    0
     9,19530601,   14,    0
     9,19530602,   48,    0
     9,19530603,    5,    0
     9,19530604,    4,    0
     9,19530605,   61,    0
     9,19530606,   24,    0
     9,19530607,    0,    0
     9,19530608,  166,    0
     9,19530609,    0,    0
     9,19530610,    4,    0
     9,19530611,    4,    0
     9,19530612,    0,    0
     9,19530613,    8,    0
     9,19530614,   16,    0
     9,19530615,   24,    0
     9,19530616,   12,    0
     9,19530617,   75,    0
     9,19530618,    0,    0
     9,19530619,    0,    0
     9,19530620,    2,    0
     9,19530621,    0,    0
     9,19530622,   21,    0
     9,19530623,   23,    0
     9,19530624,    0,    0
     9,19530625,    0,    0
     9,19530626,    0,    0
     9,19530627,    0,    0
     9,19530628,   70,    0
     9,19530629,   21,    0
     9,19530630,    0,    0
     9,19530701,  206,    0
     9,19530702,    2,    0
     9,19530703,   86,    0
     9,19530704,   18,    0
     9,19530705,    0,    0
     9,19530706,    1,    0
     9,19530707,    0,    0
     9,19530708,    0,    0
     9,19530709,    0,    0
     9,19530710,    0,    0
     9,19530711,    0,    0
     9,19530712,   55,    0
     9,19530713,    0,    0
     9,19530714,    0,    0
     9,19530715,    0,    0
     9,19530716,    0,    0
     9,19530717,    4,    0
     9,19530718,    0,    0
     9,19530719,    0,    0
     9,19530720,    0,    0
     9,19530721,    0,    0
     9,19530722,    0,    0
     9,19530723,    0,    0
     9,19530724,    0,    0
     9,19530725,    0,    0
     9,19530726,    0,    0
     9,19530727,    0,    0
     9,19530728,    0,    0
     9,19530729,    6,    0
     9,19530730,    0,    0
     9,19530731,    0,    0
     9,19530801,    0,    0
     9,19530802,    7,    0
     9,19530803,    0,    0
     9,19530804,    0,    0
     9,19530805,    0,    0
     9,19530806,    0,    0
     9,19530807,    0,    0
     9,19530808,    0,    0
     9,19530809,    0,    0
     9,19530810,    0,    0
     9,19530811,    0,    0
     9,19530812,    0,    0
     9,19530813,    0,    0
     9,19530814,   26,    0
     9,19530815,   32,    0
     9,19530816,    0,    0
     9,19530817,   68,    0
     9,19530818,    0,    0
     9,19530819,    0,    0
     9,19530820,    0,    0
     9,19530821,    0,    0
     9,19530822,    0,    0
     9,19530823,    0,    0
     9,19530824,    8,    0
     9,19530825,    1,    0
     9,19530826,   28,    0
     9,19530827,    0,    0
     9,19530828,    0,    0
     9,19530829,    0,    0
     9,19530830,    0,    0
     9,19530831,    0,    0
     9,19530901,    0,    0
     9,19530902,    0,    0
     9,19530903,    0,    0
     9,19530904,    0,    0
     9,19530905,    0,    0
     9,19530906,    0,    0
     9,19530907,    0,    0
     9,19530908,    0,    0
     9,19530909,    0,    0
     9,19530910,    0,    0
     9,19530911,    0,    0
     9,19530912,    0,    0
     9,19530913,    0,    0
     9,19530914,    0,    0
     9,19530915,   61,    0
     9,19530916,    0,    0
     9,19530917,    0,    0
     9,19530918,   50,    0
     9,19530919,    0,    0
     9,19530920,    0,    0
     9,19530921,    8,    0
     9,19530922,    0,    0
     9,19530923,  162,    0
     9,19530924,    0,    0
     9,19530925,    5,    0
     9,19530926,   72,    0
     9,19530927,   30,    0
     9,19530928,    0,    0
     9,19530929,    0,    0
     9,19530930,    0,    0
     9,19531001,    0,    0
     9,19531002,    0,    0
     9,19531003,    0,    0
     9,19531004,  212,    0
     9,19531005,    0,    0
     9,19531006,    0,    0
     9,19531007,    0,    0
     9,19531008,    0,    0
     9,19531009,    0,    0
     9,19531010,    0,    0
     9,19531011,   22,    0
     9,19531012,    2,    0
     9,19531013,  131,    0
     9,19531014,  101,    0
     9,19531015,    0,    0
     9,19531016,   10,    0
     9,19531017,   82,    0
     9,19531018,    0,    0
     9,19531019,    0,    0
     9,19531020,    0,    0
     9,19531021,    0,    0
     9,19531022,    0,    0
     9,19531023,    0,    0
     9,19531024,    0,    0
     9,19531025,   21,    0
     9,19531026,    0,    0
     9,19531027,   40,    0
     9,19531028,    0,    0
     9,19531029,    0,    0
     9,19531030,    0,    0
     9,19531031,    0,    0
     9,19531101,   44,    0
     9,19531102,  120,    0
     9,19531103,  100,    0
     9,19531104,   46,    0
     9,19531105,   22,    0
     9,19531106,    0,    0
     9,19531107,    0,    0
     9,19531108,    0,    0
     9,19531109,    0,    0
     9,19531110,    0,    0
     9,19531111,    0,    0
     9,19531112,    0,    0
     9,19531113,    0,    0
     9,19531114,    0,    0
     9,19531115,    0,    0
     9,19531116,    0,    0
     9,19531117,    0,    0
     9,19531118,    0,    0
     9,19531119,    0,    0
     9,19531120,    0,    0
     9,19531121,    0,    0
     9,19531122,    0,    0
     9,19531123,    0,    0
     9,19531124,    0,    0
     9,19531125,    0,    0
     9,19531126,    0,    0
     9,19531127,    0,    0
     9,19531128,    0,    0
     9,19531129,    0,    0
     9,19531130,    0,    0
     9,19531201,    0,    0
     9,19531202,    0,    0
     9,19531203,    0,    0
     9,19531204,    0,    0
     9,19531205,    0,    0
     9,19531206,   22,    0
     9,19531207,    0,    0
     9,19531208,    0,    0
     9,19531209,    0,    0
     9,19531210,    0,    0
     9,19531211,    0,    0
     9,19531212,    0,    0
     9,19531213,    0,    0
     9,19531214,    0,    0
     9,19531215,    0,    0
     9,19531216,    0,    0
     9,19531217,    0,    0
     9,19531218,    0,    0
     9,19531219,   50,    0
     9,19531220,    0,    0
     9,19531221,    0,    0
     9,19531222,    0,    0
     9,19531223,    0,    0
     9,19531224,    0,    0
     9,19531225,   24,    0
     9,19531226,    0,    0
     9,19531227,   14,    0
     9,19531228,    0,    0
     9,19531229,    0,    0
     9,19531230,    0,    0
     9,19531231,    0,    0
     9,19540101,    0,    0
     9,19540102,    0,    0
     9,19540103,   63,    0
     9,19540104,    3,    0
     9,19540105,    1,    0
     9,19540106,    0,    0
     9,19540107,    1,    0
     9,19540108,    0,    0
     9,19540109,   24,    0
     9,19540110,    0,    0
     9,19540111,    0,    0
     9,19540112,    0,    0
     9,19540113,   96,    0
     9,19540114,   73,    0
     9,19540115,   13,    0
     9,19540116,    0,    0
     9,19540117,    0,    0
     9,19540118,    0,    0
     9,19540119,    0,    0
     9,19540120,    0,    0
     9,19540121,    0,    0
     9,19540122,    0,    0
     9,19540123,    0,    0
     9,19540124,    0,    0
     9,19540125,    7,    0
     9,19540126,   44,    0
     9,19540127,    0,    0
     9,19540128,   37,    0
     9,19540129,    3,    0
     9,19540130,    0,    0
     9,19540131,    1,    0
     9,19540201,    0,    0
     9,19540202,    0,    0
     9,19540203,    0,    0
     9,19540204,   35,    0
     9,19540205,   94,    0
     9,19540206,    2,    0
     9,19540207,    8,    0
     9,19540208,   36,    0
     9,19540209,   72,    0
     9,19540210,  106,    0
     9,19540211,   94,    0
     9,19540212,   14,    0
     9,19540213,  102,    0
     9,19540214,   32,    0
     9,19540215,    0,    0
     9,19540216,    0,    0
     9,19540217,    0,    0
     9,19540218,    0,    0
     9,19540219,   40,    0
     9,19540220,    0,    0
     9,19540221,    0,    0
     9,19540222,    0,    0
     9,19540223,    0,    0
     9,19540224,    9,    0
     9,19540225,    4,    0
     9,19540226,    5,    0
     9,19540227,    0,    0
     9,19540228,    0,    0
     9,19540301,    0,    0
     9,19540302,    0,    0
     9,19540303,   67,    0
     9,19540304,  110,    0
     9,19540305,   32,    0
     9,19540306,    0,    0
     9,19540307,    0,    0
     9,19540308,    0,    0
     9,19540309,    0,    0
     9,19540310,    0,    0
     9,19540311,    0,    0
     9,19540312,    2,    0
     9,19540313,   49,    0
     9,19540314,    0,    0
     9,19540315,    0,    0
     9,19540316,    0,    0
     9,19540317,  208,    0
     9,19540318,   32,    0
     9,19540319,   51,    0
     9,19540320,    0,    0
     9,19540321,    0,    0
     9,19540322,   40,    0
     9,19540323,  108,    0
     9,19540324,    0,    0
     9,19540325,    0,    0
     9,19540326,    0,    0
     9,19540327,    0,    0
     9,19540328,    0,    0
     9,19540329,    0,    0
     9,19540330,   18,    0
     9,19540331,   86,    0
     9,19540401,    0,    0
     9,19540402,    0,    0
     9,19540403,    0,    0
     9,19540404,   68,    0
     9,19540405,  212,    0
     9,19540406,    0,    0
     9,19540407,   13,    0
     9,19540408,   40,    0
     9,19540409,    0,    0
     9,19540410,    0,    0
     9,19540411,    0,    0
     9,19540412,    0,    0
     9,19540413,    0,    0
     9,19540414,    0,    0
     9,19540415,    0,    0
     9,19540416,    0,    0
     9,19540417,    0,    0
     9,19540418,    0,    0
     9,19540419,    0,    0
     9,19540420,    0,    0
     9,19540421,    0,    0
     9,19540422,    0,    0
     9,19540423,    4,    0
     9,19540424,    0,    0
     9,19540425,   56,    0
     9,19540426,   15,    0
     9,19540427,   61,    0
     9,19540428,    0,    0
     9,19540429,    0,    0
     9,19540430,    0,    0
     9,19540501,    3,    0
     9,19540502,   90,    0
     9,19540503,   58,    0
     9,19540504,   55,    0
     9,19540505,    4,    0
     9,19540506,    0,    0
     9,19540507,    0,    0
     9,19540508,    0,    0
     9,19540509,   56,    0
     9,19540510,    1,    0
     9,19540511,    0,    0
     9,19540512,    0,    0
     9,19540513,  179,    0
     9,19540514,   68,    0
     9,19540515,  212,    0
     9,19540516,   22,    0
     9,19540517,  211,    0
     9,19540518,    0,    0
     9,19540519,    0,    0
     9,19540520,    0,    0
     9,19540521,    0,    0
     9,19540522,    0,    0
     9,19540523,    0,    0
     9,19540524,    0,    0
     9,19540525,    0,    0
     9,19540526,    0,    0
     9,19540527,    0,    0
     9,19540528,    0,    0
     9,19540529,    0,    0
     9,19540530,    0,    0
     9,19540531,    0,    0
     9,19540601,    0,    0
     9,19540602,    0,    0
     9,19540603,   85,    0
     9,19540604,    0,    0
     9,19540605,   10,    0
     9,19540606,    0,    0
     9,19540607,    0,    0
     9,19540608,  194,    0
     9,19540609,   17,    0
     9,19540610,    0,    0
     9,19540611,    0,    0
     9,19540612,   13,    0
     9,19540613,   16,    0
     9,19540614,    0,    0
     9,19540615,    0,    0
     9,19540616,    0,    0
     9,19540617,    0,    0
     9,19540618,    0,    0
     9,19540619,    0,    0
     9,19540620,    3,    0
     9,19540621,    0,    0
     9,19540622,    0,    0
     9,19540623,    0,    0
     9,19540624,    0,    0
     9,19540625,    0,    0
     9,19540626,    0,    0
     9,19540627,    6,    0
     9,19540628,    0,    0
     9,19540629,   59,    0
     9,19540630,   40,    0
     9,19540701,   10,    0
     9,19540702,    0,    0
     9,19540703,    0,    0
     9,19540704,    3,    0
     9,19540705,    0,    0
     9,19540706,   10,    0
     9,19540707,    0,    0
     9,19540708,    0,    0
     9,19540709,    0,    0
     9,19540710,   31,    0
     9,19540711,  112,    0
     9,19540712,    4,    0
     9,19540713,    0,    0
     9,19540714,    0,    0
     9,19540715,    0,    0
     9,19540716,    0,    0
     9,19540717,    0,    0
     9,19540718,    0,    0
     9,19540719,    0,    0
     9,19540720,    0,    0
     9,19540721,    0,    0
     9,19540722,    0,    0
     9,19540723,    0,    0
     9,19540724,    0,    0
     9,19540725,    0,    0
     9,19540726,    0,    0
     9,19540727,    0,    0
     9,19540728,    0,    0
     9,19540729,    0,    0
     9,19540730,   26,    0
     9,19540731,    0,    0
     9,19540801,    0,    0
     9,19540802,    0,    0
     9,19540803,    0,    0
     9,19540804,    0,    0
     9,19540805,    0,    0
     9,19540806,    0,    0
     9,19540807,    0,    0
     9,19540808,    0,    0
     9,19540809,   25,    0
     9,19540810,    4,    0
     9,19540811,    0,    0
     9,19540812,    0,    0
     9,19540813,  190,    0
     9,19540814,    0,    0
     9,19540815,   18,    0
     9,19540816,    1,    0
     9,19540817,   19,    0
     9,19540818,   81,    0
     9,19540819,   97,    0
     9,19540820,   48,    0
     9,19540821,    0,    0
     9,19540822,    0,    0
     9,19540823,    0,    0
     9,19540824,    0,    0
     9,19540825,   83,    0
     9,19540826,    0,    0
     9,19540827,    0,    0
     9,19540828,    0,    0
     9,19540829,    0,    0
     9,19540830,    0,    0
     9,19540831,    0,    0
     9,19540901,   19,    0
     9,19540902,    0,    0
     9,19540903,    0,    0
     9,19540904,   31,    0
     9,19540905,    1,    0
     9,19540906,    0,    0
     9,19540907,    0,    0
     9,19540908,    0,    0
     9,19540909,    0,    0
     9,19540910,    0,    0
     9,19540911,    0,    0
     9,19540912,    1,    0
     9,19540913,  305,    0
     9,19540914,  227,    0
     9,19540915,    0,    0
     9,19540916,    0,    0
     9,19540917,    0,    0
     9,19540918,    0,    0
     9,19540919,    0,    0
     9,19540920,    0,    0
     9,19540921,    0,    0
     9,19540922,    1,    0
     9,19540923,    0,    0
     9,19540924,    0,    0
     9,19540925,   17,    0
     9,19540926,    2,    0
     9,19540927,    0,    0
     9,19540928,   35,    0
     9,19540929,    0,    0
     9,19540930,    0,    0
     9,19541001,    0,    0
     9,19541002,    0,    0
     9,19541003,    0,    0
     9,19541004,    0,    0
     9,19541005,    0,    0
     9,19541006,    0,    0
     9,19541007,    3,    0
     9,19541008,    0,    0
     9,19541009,   37,    0
     9,19541010,    0,    0
     9,19541011,   10,    0
     9,19541012,    0,    0
     9,19541013,    0,    0
     9,19541014,    0,    0
     9,19541015,    0,    0
     9,19541016,    0,    0
     9,19541017,    0,    0
     9,19541018,    0,    0
     9,19541019,   79,    0
     9,19541020,   10,    0
     9,19541021,    0,    0
     9,19541022,    0,    0
     9,19541023,   21,    0
     9,19541024,   17,    0
     9,19541025,   92,    0
     9,19541026,   13,    0
     9,19541027,    0,    0
     9,19541028,    0,    0
     9,19541029,    0,    0
     9,19541030,   31,    0
     9,19541031,    0,    0
     9,19541101,    0,    0
     9,19541102,    0,    0
     9,19541103,    0,    0
     9,19541104,    0,    0
     9,19541105,    0,    0
     9,19541106,   53,    0
     9,19541107,   17,    0
     9,19541108,  121,    0
     9,19541109,   46,    0
     9,19541110,    5,    0
     9,19541111,    0,    0
     9,19541112,    1,    0
     9,19541113,    0,    0
     9,19541114,    0,    0
     9,19541115,    0,    0
     9,19541116,    0,    0
     9,19541117,    0,    0
     9,19541118,    0,    0
     9,19541119,    0,    0
     9,19541120,    0,    0
     9,19541121,    0,    0
     9,19541122,    0,    0
     9,19541123,   69,    0
     9,19541124,   30,    0
     9,19541125,   52,    0
     9,19541126,    8,    0
     9,19541127,   18,    0
     9,19541128,   58,    0
     9,19541129,    0,    0
     9,19541130,    0,    0
     9,19541201,    0,    0
     9,19541202,    0,    0
     9,19541203,    0,    0
     9,19541204,    0,    0
     9,19541205,    3,    0
     9,19541206,  124,    0
     9,19541207,  127,    0
     9,19541208,    0,    0
     9,19541209,  100,    0
     9,19541210,    0,    0
     9,19541211,    0,    0
     9,19541212,   81,    0
     9,19541213,   51,    0
     9,19541214,   32,    0
     9,19541215,    0,    0
     9,19541216,    0,    0
     9,19541217,    0,    0
     9,19541218,    0,    0
     9,19541219,    0,    0
     9,19541220,    0,    0
     9,19541221,    0,    0
     9,19541222,   20,    0
     9,19541223,   10,    0
     9,19541224,    8,    0
     9,19541225,    0,    0
     9,19541226,    0,    0
     9,19541227,    0,    0
     9,19541228,    0,    0
     9,19541229,    0,    0
     9,19541230,    0,    0
     9,19541231,    0,    0
     9,19550101,    1,    0
     9,19550102,    4,    0
     9,19550103,   93,    0
     9,19550104,    0,    0
     9,19550105,    4,    0
     9,19550106,  172,    0
     9,19550107,  195,    0
     9,19550108,   42,    0
     9,19550109,    0,    0
     9,19550110,    0,    0
     9,19550111,   20,    0
     9,19550112,  164,    0
     9,19550113,   45,    0
     9,19550114,    5,    0
     9,19550115,    6,    0
     9,19550116,   42,    0
     9,19550117,  119,    0
     9,19550118,    5,    0
     9,19550119,  114,    0
     9,19550120,  180,    0
     9,19550121,  136,    0
     9,19550122,  126,    0
     9,19550123,   20,    0
     9,19550124,    0,    0
     9,19550125,    0,    0
     9,19550126,    0,    0
     9,19550127,    0,    0
     9,19550128,    0,    0
     9,19550129,    0,    0
     9,19550130,    1,    0
     9,19550131,    0,    0
     9,19550201,  178,    0
     9,19550202,   24,    0
     9,19550203,   84,    0
     9,19550204,   43,    0
     9,19550205,   38,    0
     9,19550206,    8,    0
     9,19550207,    0,    0
     9,19550208,    0,    0
     9,19550209,   25,    0
     9,19550210,   40,    0
     9,19550211,    0,    0
     9,19550212,    7,    0
     9,19550213,   18,    0
     9,19550214,    0,    0
     9,19550215,    0,    0
     9,19550216,    8,    0
     9,19550217,   62,    0
     9,19550218,    0,    0
     9,19550219,    4,    0
     9,19550220,    0,    0
     9,19550221,    0,    0
     9,19550222,    0,    0
     9,19550223,   30,    0
     9,19550224,    4,    0
     9,19550225,    5,    0
     9,19550226,    1,    0
     9,19550227,    0,    0
     9,19550228,    0,    0
     9,19550301,    0,    0
     9,19550302,    0,    0
     9,19550303,    0,    0
     9,19550304,    0,    0
     9,19550305,    0,    0
     9,19550306,    1,    0
     9,19550307,    6,    0
     9,19550308,    2,    0
     9,19550309,    0,    0
     9,19550310,    0,    0
     9,19550311,    0,    0
     9,19550312,    0,    0
     9,19550313,    0,    0
     9,19550314,    0,    0
     9,19550315,    0,    0
     9,19550316,    0,    0
     9,19550317,    0,    0
     9,19550318,    0,    0
     9,19550319,    0,    0
     9,19550320,   16,    0
     9,19550321,    0,    0
     9,19550322,    5,    0
     9,19550323,    0,    0
     9,19550324,    0,    0
     9,19550325,    0,    0
     9,19550326,    0,    0
     9,19550327,   13,    0
     9,19550328,    0,    0
     9,19550329,    0,    0
     9,19550330,   23,    0
     9,19550331,    0,    0
     9,19550401,    0,    0
     9,19550402,    0,    0
     9,19550403,    0,    0
     9,19550404,    0,    0
     9,19550405,    0,    0
     9,19550406,    0,    0
     9,19550407,    4,    0
     9,19550408,    0,    0
     9,19550409,    0,    0
     9,19550410,    0,    0
     9,19550411,    8,    0
     9,19550412,    0,    0
     9,19550413,    0,    0
     9,19550414,    0,    0
     9,19550415,    0,    0
     9,19550416,    0,    0
     9,19550417,    0,    0
     9,19550418,    0,    0
     9,19550419,    0,    0
     9,19550420,    2,    0
     9,19550421,    0,    0
     9,19550422,    0,    0
     9,19550423,    0,    0
     9,19550424,    0,    0
     9,19550425,    0,    0
     9,19550426,    0,    0
     9,19550427,    0,    0
     9,19550428,    0,    0
     9,19550429,    0,    0
     9,19550430,    0,    0
     9,19550501,   83,    0
     9,19550502,   10,    0
     9,19550503,    0,    0
     9,19550504,   10,    0
     9,19550505,    0,    0
     9,19550506,   19,    0
     9,19550507,    0,    0
     9,19550508,    0,    0
     9,19550509,    0,    0
     9,19550510,    0,    0
     9,19550511,    3,    0
     9,19550512,    0,    0
     9,19550513,    2,    0
     9,19550514,   91,    0
     9,19550515,   23,    0
     9,19550516,    0,    0
     9,19550517,   90,    0
     9,19550518,    0,    0
     9,19550519,    0,    0
     9,19550520,    0,    0
     9,19550521,    0,    0
     9,19550522,    0,    0
     9,19550523,    0,    0
     9,19550524,    0,    0
     9,19550525,    0,    0
     9,19550526,    4,    0
     9,19550527,    0,    0
     9,19550528,    0,    0
     9,19550529,    0,    0
     9,19550530,    0,    0
     9,19550531,    0,    0
     9,19550601,    0,    0
     9,19550602,   12,    0
     9,19550603,  140,    0
     9,19550604,   19,    0
     9,19550605,    0,    0
     9,19550606,   99,    0
     9,19550607,   28,    0
     9,19550608,   77,    0
     9,19550609,   35,    0
     9,19550610,   57,    0
     9,19550611,    0,    0
     9,19550612,    0,    0
     9,19550613,    0,    0
     9,19550614,    0,    0
     9,19550615,    0,    0
     9,19550616,    0,    0
     9,19550617,    0,    0
     9,19550618,   52,    0
     9,19550619,   14,    0
     9,19550620,    0,    0
     9,19550621,    2,    0
     9,19550622,   30,    0
     9,19550623,    0,    0
     9,19550624,    0,    0
     9,19550625,  105,    0
     9,19550626,   17,    0
     9,19550627,    0,    0
     9,19550628,    0,    0
     9,19550629,    0,    0
     9,19550630,    0,    0
     9,19550701,    0,    0
     9,19550702,    7,    0
     9,19550703,    0,    0
     9,19550704,    0,    0
     9,19550705,    0,    0
     9,19550706,    0,    0
     9,19550707,    0,    0
     9,19550708,    0,    0
     9,19550709,    0,    0
     9,19550710,    0,    0
     9,19550711,    0,    0
     9,19550712,    0,    0
     9,19550713,    0,    0
     9,19550714,    0,    0
     9,19550715,   26,    0
     9,19550716,    0,    0
     9,19550717,    0,    0
     9,19550718,    4,    0
     9,19550719,  524,    0
     9,19550720,   21,    0
     9,19550721,   16,    0
     9,19550722,    0,    0
     9,19550723,    0,    0
     9,19550724,   10,    0
     9,19550725,  252,    0
     9,19550726,   19,    0
     9,19550727,    0,    0
     9,19550728,  325,    0
     9,19550729,    0,    0
     9,19550730,    0,    0
     9,19550731,    0,    0
     9,19550801,    0,    0
     9,19550802,    0,    0
     9,19550803,    0,    0
     9,19550804,    0,    0
     9,19550805,    0,    0
     9,19550806,    0,    0
     9,19550807,    0,    0
     9,19550808,    0,    0
     9,19550809,    0,    0
     9,19550810,    0,    0
     9,19550811,   10,    0
     9,19550812,    0,    0
     9,19550813,    0,    0
     9,19550814,    0,    0
     9,19550815,    0,    0
     9,19550816,    0,    0
     9,19550817,    0,    0
     9,19550818,    0,    0
     9,19550819,    0,    0
     9,19550820,    0,    0
     9,19550821,    0,    0
     9,19550822,    0,    0
     9,19550823,    0,    0
     9,19550824,    0,    0
     9,19550825,    0,    0
     9,19550826,    0,    0
     9,19550827,    3,    0
     9,19550828,    0,    0
     9,19550829,    0,    0
     9,19550830,   52,    0
     9,19550831,   90,    0
     9,19550901,    0,    0
     9,19550902,    0,    0
     9,19550903,    0,    0
     9,19550904,    7,    0
     9,19550905,    0,    0
     9,19550906,    0,    0
     9,19550907,    0,    0
     9,19550908,  248,    0
     9,19550909,   22,    0
     9,19550910,    0,    0
     9,19550911,    0,    0
     9,19550912,    3,    0
     9,19550913,    6,    0
     9,19550914,   42,    0
     9,19550915,   65,    0
     9,19550916,    0,    0
     9,19550917,    0,    0
     9,19550918,    0,    0
     9,19550919,    0,    0
     9,19550920,    0,    0
     9,19550921,    0,    0
     9,19550922,   85,    0
     9,19550923,  313,    0
     9,19550924,    0,    0
     9,19550925,    0,    0
     9,19550926,   33,    0
     9,19550927,    0,    0
     9,19550928,    0,    0
     9,19550929,    0,    0
     9,19550930,    0,    0
     9,19551001,    0,    0
     9,19551002,    0,    0
     9,19551003,    3,    0
     9,19551004,   25,    0
     9,19551005,    0,    0
     9,19551006,    0,    0
     9,19551007,    8,    0
     9,19551008,   21,    0
     9,19551009,    0,    0
     9,19551010,    0,    0
     9,19551011,    0,    0
     9,19551012,    0,    0
     9,19551013,    0,    0
     9,19551014,    0,    0
     9,19551015,    0,    0
     9,19551016,    0,    0
     9,19551017,    0,    0
     9,19551018,    0,    0
     9,19551019,    0,    0
     9,19551020,   50,    0
     9,19551021,   10,    0
     9,19551022,    4,    0
     9,19551023,    0,    0
     9,19551024,    0,    0
     9,19551025,    0,    0
     9,19551026,    0,    0
     9,19551027,    0,    0
     9,19551028,    0,    0
     9,19551029,    0,    0
     9,19551030,   23,    0
     9,19551031,   63,    0
     9,19551101,   29,    0
     9,19551102,    0,    0
     9,19551103,    0,    0
     9,19551104,    8,    0
     9,19551105,    0,    0
     9,19551106,    0,    0
     9,19551107,    0,    0
     9,19551108,    0,    0
     9,19551109,    1,    0
     9,19551110,    0,    0
     9,19551111,    0,    0
     9,19551112,  356,    0
     9,19551113,   96,    0
     9,19551114,    1,    0
     9,19551115,    0,    0
     9,19551116,    0,    0
     9,19551117,    0,    0
     9,19551118,    0,    0
     9,19551119,    0,    0
     9,19551120,    0,    0
     9,19551121,    0,    0
     9,19551122,    0,    0
     9,19551123,    0,    0
     9,19551124,    6,    0
     9,19551125,    0,    0
     9,19551126,    0,    0
     9,19551127,    0,    0
     9,19551128,    0,    0
     9,19551129,   56,    0
     9,19551130,    0,    0
     9,19551201,   17,    0
     9,19551202,    2,    0
     9,19551203,    1,    0
     9,19551204,    1,    0
     9,19551205,    0,    0
     9,19551206,    0,    0
     9,19551207,    0,    0
     9,19551208,    1,    0
     9,19551209,    1,    0
     9,19551210,    0,    0
     9,19551211,    0,    0
     9,19551212,    0,    0
     9,19551213,    0,    0
     9,19551214,   79,    0
     9,19551215,  130,    0
     9,19551216,   33,    0
     9,19551217,    1,    0
     9,19551218,    0,    0
     9,19551219,   10,    0
     9,19551220,    0,    0
     9,19551221,   25,    0
     9,19551222,  148,    0
     9,19551223,   63,    0
     9,19551224,   95,    0
     9,19551225,    1,    0
     9,19551226,    3,    0
     9,19551227,   25,    0
     9,19551228,    4,    0
     9,19551229,   10,    0
     9,19551230,   20,    0
     9,19551231,    9,    0
     9,19560101,   23,    0
     9,19560102,    1,    0
     9,19560103,    0,    0
     9,19560104,    0,    0
